,director_gender_1.0,director_gender_2.0,actor1_gender_1.0,actor1_gender_2.0,actor2_gender_1.0,actor2_gender_2.0,actor3_gender_1.0,actor3_gender_2.0,director_noms,director_wins,prod_company_dom_box_office,prod_company_dom_box_office_per_movie,star_power
436,0,1,0,1,0,1,0,1,263,113,0,0,0
437,0,1,0,1,0,1,0,1,97,55,0,0,0
438,0,1,0,1,0,1,1,0,11,5,0,0,173
439,0,1,0,1,1,0,0,1,73,38,1643337362,45648260,265
440,0,1,0,1,1,0,0,1,97,55,2558688676,59504387,271
441,0,0,0,1,0,1,1,0,77,37,365688790,30474065,0
442,0,1,0,1,0,1,0,1,6,1,4483364687,60586009,299
443,0,1,1,0,0,1,0,1,23,11,0,0,228
444,0,1,0,0,1,0,0,1,331,168,14174036096,80079299,0
445,0,1,0,1,0,1,1,0,18,6,9417295007,91430048,277
446,0,1,0,1,1,0,0,1,18,6,9417295007,91430048,227
447,0,1,1,0,0,1,1,0,60,36,0,0,0
448,0,1,0,1,0,1,1,0,42,18,0,0,0
449,0,1,0,1,1,0,0,1,65,44,481821154,20948745,171
450,0,1,1,0,0,1,1,0,15,5,14174036096,80079299,341
451,0,1,0,1,0,1,0,1,43,22,275408053,39344007,0
452,0,1,1,0,0,1,1,0,5,1,0,0,0
453,0,1,0,1,1,0,0,1,110,58,1593531455,54949360,0
454,0,1,1,0,1,0,1,0,33,15,0,0,0
455,0,1,0,1,0,1,0,1,33,15,0,0,79
456,0,1,0,1,0,1,0,1,25,14,0,0,0
457,0,1,0,1,0,0,0,1,47,21,0,0,0
458,0,1,0,1,0,1,0,0,0,0,0,0,0
459,0,1,0,1,0,1,0,1,20,12,0,0,0
460,0,1,1,0,0,1,0,1,2,0,392132699,49016587,0
461,1,0,0,1,0,0,0,0,50,37,0,0,0
462,0,1,1,0,1,0,1,0,25,14,365688790,30474065,0
463,0,0,1,0,0,1,1,0,130,63,365688790,30474065,0
464,0,1,0,1,1,0,0,1,78,29,365688790,30474065,0
465,0,1,0,1,1,0,0,0,66,29,0,0,0
466,0,1,0,1,1,0,0,1,72,31,0,0,0
467,0,0,0,0,0,0,0,0,12,12,0,0,0
468,0,1,0,1,1,0,0,1,65,44,275408053,39344007,0
469,0,1,0,1,0,1,0,1,0,0,9417295007,91430048,0
470,0,1,0,1,0,1,1,0,8,5,4928566616,273809256,0
471,0,1,0,1,1,0,0,1,51,23,0,0,0
472,0,1,0,1,1,0,0,0,331,168,4928566616,273809256,157
473,0,1,1,0,0,1,0,1,110,58,1593531455,54949360,0
474,0,1,0,1,0,1,0,1,82,35,275408053,39344007,0
475,0,1,0,1,0,1,0,1,54,29,0,0,0
476,0,1,0,1,0,1,1,0,83,38,0,0,0
477,0,1,0,1,0,1,0,1,16,5,14174036096,80079299,0
478,0,1,0,1,0,1,0,1,85,47,275408053,39344007,0
479,0,1,0,1,0,1,1,0,5,2,4928566616,273809256,479
480,0,1,0,1,0,0,0,1,19,5,0,0,0
481,0,1,0,1,0,1,0,1,321,131,0,0,0
482,0,1,0,1,1,0,1,0,120,37,1593531455,54949360,0
483,0,1,0,1,1,0,0,1,56,27,9417295007,91430048,0
484,0,1,0,1,0,1,0,1,21,8,14174036096,80079299,0
485,0,1,0,1,0,1,1,0,85,47,9417295007,91430048,0
486,0,1,0,1,0,1,0,1,83,38,0,0,0
487,0,1,0,1,0,1,1,0,65,44,15272696394,82111270,0
488,0,1,0,1,0,1,1,0,321,131,275408053,39344007,0
489,0,1,0,1,1,0,0,1,298,124,275408053,39344007,0
490,0,1,0,1,0,1,0,1,31,14,15272696394,82111270,50
491,0,1,0,1,0,1,0,1,15,7,14174036096,80079299,0
492,0,1,0,1,0,1,1,0,110,58,0,0,84
493,0,1,0,0,1,0,1,0,221,106,0,0,0
494,0,1,0,1,0,1,0,1,42,22,1643337362,45648260,91
495,0,1,0,1,1,0,0,1,298,124,275408053,39344007,0
496,0,0,0,1,0,1,1,0,330,105,1593531455,54949360,0
497,0,1,0,1,0,1,0,1,84,33,3981162822,72384778,97
498,0,1,0,1,1,0,0,0,53,26,0,0,0
499,0,1,0,1,1,0,0,1,37,25,0,0,0
500,0,1,0,1,0,1,0,1,54,29,0,0,0
501,0,1,0,1,1,0,0,1,144,78,9417295007,91430048,0
502,0,1,0,1,0,1,0,0,94,39,15272696394,82111270,0
503,0,1,0,1,0,1,1,0,3,0,0,0,0
504,0,1,0,1,0,0,0,1,83,38,0,0,0
505,0,1,0,1,0,1,0,1,51,23,14250727779,85847757,91
506,0,1,0,1,0,0,0,0,30,12,0,0,0
507,0,1,0,1,0,1,0,1,19,5,275408053,39344007,0
508,0,1,0,1,0,1,0,1,24,13,14174036096,80079299,0
509,0,1,0,1,1,0,0,1,15,8,14250727779,85847757,103
510,0,1,0,1,0,1,0,1,266,136,1079095605,67443475,168
511,0,1,0,1,0,1,1,0,55,17,275408053,39344007,0
512,0,1,0,1,1,0,1,0,8,5,4483364687,60586009,0
513,0,1,0,1,0,1,1,0,0,0,14174036096,80079299,0
514,0,1,1,0,1,0,1,0,14,5,14174036096,80079299,92
515,0,1,0,1,0,1,0,1,10,6,1593531455,54949360,0
516,0,1,0,1,1,0,0,1,8,3,0,0,0
517,0,1,0,1,0,1,0,1,10,3,15272696394,82111270,0
518,0,1,0,1,0,1,0,1,50,23,1593531455,54949360,0
519,0,0,1,0,1,0,1,0,75,30,0,0,81
520,0,1,0,1,0,1,0,1,26,21,275408053,39344007,0
521,0,1,0,1,0,1,0,0,1,1,13180557629,117683550,0
522,0,0,0,1,1,0,0,1,71,36,275408053,39344007,0
523,0,1,1,0,0,1,1,0,10,3,0,0,0
524,0,1,0,1,0,1,1,0,60,19,3174157864,62238389,0
525,0,1,0,1,0,1,0,1,51,23,0,0,0
526,0,1,0,0,0,0,0,0,7,6,0,0,0
527,0,1,0,1,1,0,1,0,2,1,9417295007,91430048,0
528,0,1,0,1,0,1,0,1,331,168,4928566616,273809256,179
529,0,1,0,1,1,0,0,1,14,3,275408053,39344007,0
530,0,1,0,1,1,0,0,1,45,25,14250727779,85847757,83
531,0,1,0,1,1,0,1,0,31,14,0,0,0
532,0,1,1,0,1,0,0,1,56,24,0,0,0
533,1,0,0,1,0,0,1,0,17,7,1643337362,45648260,0
534,0,1,1,0,0,1,1,0,0,0,0,0,0
535,0,0,0,1,0,1,0,1,22,7,0,0,0
536,0,1,0,1,1,0,0,1,0,0,3174157864,62238389,0
537,0,1,0,1,1,0,1,0,22,11,0,0,249
538,0,1,0,1,0,1,0,0,15,7,1593531455,54949360,0
539,0,1,0,1,1,0,0,1,148,84,0,0,0
540,0,1,1,0,0,1,1,0,51,23,1682457870,35796975,74
541,0,1,1,0,0,1,0,1,166,60,1593531455,54949360,94
542,0,1,0,1,1,0,0,0,21,8,14174036096,80079299,0
543,0,0,0,1,1,0,0,1,12,3,0,0,0
544,0,1,0,1,0,1,1,0,17,8,0,0,0
545,0,1,0,1,1,0,0,1,10,3,0,0,0
546,0,1,0,1,1,0,0,1,45,28,0,0,0
547,0,1,1,0,0,1,1,0,56,27,0,0,0
548,0,1,0,1,1,0,0,1,85,47,300261206,25021767,81
549,0,1,1,0,0,1,0,1,15,6,0,0,0
550,0,1,0,1,0,1,1,0,321,131,14174036096,80079299,0
551,0,1,1,0,1,0,1,0,32,10,275408053,39344007,0
552,0,1,0,1,1,0,1,0,16,10,4483364687,60586009,0
553,0,1,0,1,1,0,0,1,16,9,1593531455,54949360,0
554,0,1,0,1,1,0,0,1,24,15,0,0,0
555,0,1,0,1,0,1,0,1,5,1,9417295007,91430048,0
556,0,1,0,1,0,1,0,1,80,32,365688790,30474065,0
557,0,1,0,1,0,1,0,1,3,2,1593531455,54949360,233
558,1,0,0,1,1,0,0,1,20,14,3981162822,72384778,310
559,0,1,0,1,0,1,1,0,46,16,0,0,0
560,0,1,1,0,0,1,1,0,9,5,13180557629,117683550,95
561,0,1,0,1,1,0,0,1,15,3,1593531455,54949360,169
562,0,1,0,1,0,1,0,0,59,34,9417295007,91430048,0
563,0,1,0,1,0,1,0,0,25,8,9417295007,91430048,0
564,0,1,0,1,0,1,0,0,61,22,9417295007,91430048,96
565,0,1,0,1,0,1,0,0,25,8,9417295007,91430048,97
566,0,1,0,1,0,1,0,0,25,9,9417295007,91430048,95
567,0,1,0,1,0,1,0,0,25,9,9417295007,91430048,93
568,0,1,0,1,0,1,1,0,87,21,0,0,136
569,0,1,0,1,0,1,0,1,0,0,1593531455,54949360,256
570,0,1,0,1,1,0,1,0,4,1,9417295007,91430048,0
571,1,0,0,1,1,0,1,0,4,2,9417295007,91430048,0
572,0,0,0,1,0,1,0,1,0,0,1593531455,54949360,0
573,0,1,0,1,0,1,0,1,4,0,5264430500,39286794,218
574,0,1,0,1,0,1,0,1,331,168,14174036096,80079299,0
575,0,1,0,1,1,0,0,0,4,3,14174036096,80079299,0
576,0,1,0,1,1,0,0,1,4,2,14174036096,80079299,50
577,0,1,0,1,1,0,1,0,87,21,0,0,82
578,0,0,1,0,1,0,0,1,186,76,365688790,30474065,0
579,0,1,0,1,0,1,1,0,54,19,574925763,82132251,187
580,0,0,0,1,1,0,0,1,330,105,1593531455,54949360,82
581,0,1,0,1,0,1,0,1,22,11,14174036096,80079299,0
582,0,1,1,0,1,0,0,1,6,3,365688790,30474065,236
583,0,1,0,1,1,0,1,0,16,10,147953295,49317765,0
584,0,1,0,1,1,0,0,1,46,17,392132699,49016587,0
585,0,0,0,1,1,0,0,1,24,7,0,0,82
586,0,1,1,0,0,1,0,1,0,0,720564052,80062672,0
587,1,0,1,0,0,1,1,0,81,47,0,0,237
588,0,0,0,1,1,0,0,1,0,0,5264430500,39286794,265
589,0,1,0,0,1,0,0,1,32,12,14174036096,80079299,0
590,0,1,0,1,1,0,0,1,13,6,3174157864,62238389,0
591,0,1,0,1,0,0,0,1,15,6,0,0,178
592,0,1,0,1,1,0,0,0,12,5,0,0,0
593,0,1,0,1,1,0,1,0,9,3,14174036096,80079299,157
594,0,1,0,1,1,0,0,1,5,3,0,0,81
595,0,1,0,1,0,1,0,1,0,0,720564052,80062672,0
596,0,1,0,1,0,1,1,0,1,0,14174036096,80079299,0
597,0,1,0,1,1,0,0,1,216,96,1682457870,35796975,0
598,0,1,0,1,1,0,0,1,3,1,14250727779,85847757,0
599,0,1,0,1,0,1,0,1,266,136,14250727779,85847757,428
600,0,1,0,1,1,0,0,1,3,1,0,0,0
601,0,1,0,1,1,0,0,1,96,45,0,0,179
602,0,1,0,1,0,1,0,1,31,13,0,0,0
603,0,1,0,1,0,1,0,1,25,14,1643337362,45648260,96
604,0,1,0,1,0,1,1,0,1,0,14250727779,85847757,0
605,0,1,0,1,0,1,0,1,8,7,0,0,0
606,1,0,1,0,1,0,0,1,51,28,0,0,0
607,1,0,0,1,1,0,1,0,21,8,9417295007,91430048,0
608,0,1,0,1,1,0,0,1,32,22,9417295007,91430048,175
609,0,1,0,1,1,0,0,1,1,1,2558688676,59504387,545
610,0,1,1,0,0,1,1,0,12,7,0,0,0
611,0,1,0,1,0,1,1,0,23,11,14250727779,85847757,477
612,0,1,0,1,1,0,1,0,2,0,0,0,0
613,0,1,1,0,0,1,0,1,13,7,4483364687,60586009,0
614,0,1,0,1,1,0,0,1,0,0,1593531455,54949360,0
615,0,1,1,0,0,1,0,1,15,6,0,0,0
616,0,1,0,1,1,0,1,0,0,0,2486055530,57815244,0
617,0,1,1,0,0,1,0,1,1,0,0,0,0
618,0,0,0,1,1,0,0,1,2,1,0,0,0
619,0,1,1,0,1,0,1,0,9,4,3981162822,72384778,0
620,0,1,0,1,1,0,0,1,17,7,4483364687,60586009,0
621,0,1,0,1,0,1,1,0,3,1,9417295007,91430048,197
622,0,1,0,1,0,1,0,1,44,24,14250727779,85847757,269
623,0,1,1,0,1,0,0,1,3,1,0,0,0
624,0,0,0,1,0,1,0,1,6,2,1643337362,45648260,0
625,0,0,1,0,0,1,1,0,10,5,15272696394,82111270,256
626,0,1,0,1,1,0,0,1,331,168,14174036096,80079299,78
627,0,1,0,1,0,1,0,1,2,2,529383932,105876786,252
628,0,1,1,0,0,1,0,1,7,1,1593531455,54949360,489
629,0,1,0,1,0,1,0,1,18,9,0,0,431
630,0,1,0,1,0,1,0,1,24,8,13180557629,117683550,0
631,0,1,1,0,0,1,1,0,7,3,1643337362,45648260,123
632,0,1,0,1,0,1,1,0,29,17,9417295007,91430048,589
633,0,1,0,1,0,1,1,0,15,7,5320112959,98520610,74
634,0,1,0,1,1,0,1,0,5,1,14174036096,80079299,0
635,0,1,1,0,0,1,0,1,0,0,15272696394,82111270,240
636,0,1,1,0,0,1,1,0,120,37,0,0,210
637,0,1,0,1,0,0,0,1,9,3,14174036096,80079299,0
638,0,1,0,1,0,1,0,1,9,5,365688790,30474065,223
639,0,1,0,1,0,1,1,0,4,2,9417295007,91430048,0
640,0,0,0,1,0,1,0,1,2,0,4483364687,60586009,0
641,0,1,0,1,1,0,0,1,11,3,13180557629,117683550,0
642,0,1,1,0,0,1,0,1,3,1,1593531455,54949360,0
643,0,1,0,1,1,0,0,1,16,9,1924311002,60134718,488
644,0,1,0,1,1,0,0,1,0,0,0,0,0
645,0,1,1,0,0,1,0,1,99,52,365688790,30474065,0
646,0,1,0,1,0,1,1,0,17,10,0,0,380
647,0,0,0,1,0,1,1,0,7,2,0,0,0
648,0,1,0,1,0,1,0,1,10,6,9417295007,91430048,190
649,0,1,0,1,0,1,1,0,14,11,0,0,83
650,0,1,0,1,0,1,0,1,59,38,5264430500,39286794,0
651,0,1,0,1,0,0,0,1,19,16,1643337362,45648260,316
652,0,1,0,1,1,0,0,1,6,3,9417295007,91430048,219
653,0,1,0,1,1,0,0,1,10,4,0,0,0
654,0,1,0,1,0,1,1,0,166,60,0,0,220
655,0,1,0,1,1,0,0,1,10,1,15272696394,82111270,225
656,0,1,0,1,0,1,1,0,97,55,0,0,0
657,0,1,0,1,1,0,1,0,179,95,835966117,18999229,0
658,0,1,0,1,1,0,0,1,35,14,365688790,30474065,0
659,0,0,0,1,1,0,0,1,0,0,0,0,0
660,0,1,0,1,0,1,0,1,31,20,0,0,0
661,0,1,1,0,1,0,0,1,0,0,0,0,0
662,0,0,0,1,0,1,1,0,25,13,5264430500,39286794,293
663,0,1,0,1,0,1,1,0,0,0,3981162822,72384778,0
664,0,1,1,0,0,1,1,0,0,0,365688790,30474065,0
665,0,1,0,0,0,0,0,0,43,18,0,0,0
666,0,1,0,1,0,1,0,1,22,10,14250727779,85847757,0
667,0,1,0,1,0,1,0,1,14,7,658502958,82312869,365
668,0,1,0,1,0,1,1,0,5,0,365688790,30474065,94
669,0,1,0,1,0,1,0,1,3,0,9417295007,91430048,183
670,0,1,0,1,0,1,1,0,1,0,0,0,0
671,0,1,0,1,0,1,0,1,19,7,0,0,87
672,0,1,0,1,0,1,0,1,1,1,0,0,0
673,0,0,0,1,0,1,1,0,52,29,15272696394,82111270,486
674,0,1,0,1,1,0,0,1,31,9,4483364687,60586009,189
675,0,1,0,1,0,1,0,1,85,47,9417295007,91430048,0
676,0,1,0,1,0,1,0,1,187,53,4483364687,60586009,0
677,0,1,0,1,1,0,0,1,84,33,9417295007,91430048,277
678,0,1,0,1,1,0,1,0,73,38,1643337362,45648260,0
679,0,0,1,0,1,0,1,0,24,14,720564052,80062672,0
680,0,1,1,0,0,1,0,1,7,1,9417295007,91430048,0
681,0,1,0,0,1,0,0,1,6,2,4483364687,60586009,0
682,0,1,0,1,1,0,0,1,84,33,9417295007,91430048,370
683,0,0,1,0,1,0,0,1,21,12,0,0,0
684,0,1,0,1,0,1,0,1,8,3,14174036096,80079299,436
685,0,1,1,0,0,1,0,1,2,0,1593531455,54949360,256
686,0,1,0,1,0,1,1,0,6,5,5264430500,39286794,0
687,0,1,1,0,1,0,0,1,67,41,1593531455,54949360,0
688,0,1,0,1,0,0,0,1,331,168,152215849,76107924,302
689,0,1,0,1,1,0,0,1,298,124,0,0,0
690,0,0,0,1,1,0,0,1,3,1,13180557629,117683550,262
691,0,1,0,1,1,0,0,1,1,0,14174036096,80079299,97
692,0,1,0,1,0,1,0,1,94,39,365688790,30474065,262
693,0,1,0,1,0,1,1,0,0,0,1593531455,54949360,0
694,0,1,0,1,0,1,0,1,266,136,15272696394,82111270,0
695,0,1,0,1,0,1,1,0,21,9,0,0,0
696,0,1,0,1,1,0,1,0,16,10,365688790,30474065,123
697,0,1,0,1,0,0,1,0,117,55,0,0,0
698,0,1,1,0,0,1,1,0,110,58,9417295007,91430048,0
699,0,1,0,1,0,1,1,0,14,7,505407634,168469211,157
700,0,1,0,1,0,1,1,0,88,45,306154562,153077281,223
701,0,1,0,1,1,0,0,1,84,37,0,0,70
702,0,1,1,0,0,1,0,1,263,113,365688790,30474065,0
703,0,1,0,0,0,0,0,0,321,131,3981162822,72384778,0
704,0,0,0,1,0,1,1,0,330,105,0,0,104
705,0,1,0,1,1,0,1,0,18,5,0,0,0
706,0,1,1,0,0,1,0,1,159,86,1593531455,54949360,0
707,0,1,0,1,0,1,1,0,66,29,4483364687,60586009,149
708,0,1,0,1,0,1,0,1,12,6,4483364687,60586009,0
709,0,1,0,1,0,1,0,1,16,6,9417295007,91430048,391
710,1,0,0,1,0,1,0,1,4,1,14174036096,80079299,0
711,0,1,0,1,0,1,0,1,19,10,1643126655,136927221,273
712,0,1,0,1,0,1,1,0,5,4,0,0,0
713,0,1,1,0,0,0,1,0,8,2,0,0,0
714,0,1,0,1,1,0,0,1,3,1,720564052,80062672,0
715,0,1,0,1,1,0,0,1,11,4,0,0,0
716,0,1,0,1,0,1,0,1,21,8,14174036096,80079299,0
717,0,1,0,1,1,0,1,0,0,0,4483364687,60586009,122
718,0,1,0,1,1,0,0,1,66,29,0,0,282
719,0,1,0,1,1,0,0,1,102,42,574925763,82132251,144
720,0,1,0,1,0,1,0,1,42,18,0,0,0
721,0,1,0,1,0,1,0,1,15,0,0,0,138
722,0,1,0,1,0,1,0,1,1,1,0,0,0
723,0,1,0,1,0,1,0,1,216,96,1593531455,54949360,231
724,0,1,0,1,0,1,1,0,12,5,0,0,0
725,0,1,1,0,0,0,0,1,3,1,0,0,0
726,0,1,1,0,1,0,0,1,7,4,365688790,30474065,0
727,0,1,0,1,1,0,1,0,13,3,835966117,18999229,0
728,0,1,1,0,0,1,1,0,8,2,1593531455,54949360,0
729,0,1,0,1,0,1,0,1,3,0,13180557629,117683550,0
730,0,1,0,1,0,1,1,0,5,1,0,0,0
731,0,1,0,1,0,0,0,1,74,45,0,0,0
732,0,1,0,1,0,1,0,1,14,4,4483364687,60586009,77
733,0,1,0,1,0,1,0,1,44,13,0,0,132
734,0,0,0,1,1,0,0,1,4,0,1643126655,136927221,493
735,0,1,0,1,1,0,1,0,10,3,14250727779,85847757,78
736,0,1,0,1,0,1,1,0,98,43,0,0,350
737,0,1,0,1,0,1,0,1,7,1,1682457870,35796975,179
738,0,1,0,1,1,0,1,0,4,1,3174157864,62238389,0
739,0,1,0,1,0,1,0,1,0,0,15272696394,82111270,0
740,1,0,0,1,1,0,0,0,50,37,0,0,0
741,0,1,0,1,0,1,1,0,3,1,1643337362,45648260,0
742,0,1,0,1,0,1,0,1,7,4,0,0,0
743,0,1,0,1,0,1,1,0,38,16,14250727779,85847757,0
744,1,0,0,1,1,0,0,1,15,5,9417295007,91430048,0
745,1,0,1,0,0,1,0,1,3,0,4483364687,60586009,0
746,0,1,1,0,0,1,0,1,0,0,15272696394,82111270,77
747,0,1,0,1,0,1,1,0,28,14,1643337362,45648260,0
748,0,1,0,1,1,0,0,1,79,37,1593531455,54949360,0
749,0,1,0,1,0,1,0,1,47,21,14174036096,80079299,74
750,0,1,1,0,0,1,1,0,9,3,0,0,93
751,0,1,0,1,1,0,0,1,4,0,0,0,197
752,0,1,0,1,1,0,0,1,19,7,0,0,214
753,0,0,1,0,0,1,0,1,1,0,14250727779,85847757,0
754,1,0,1,0,0,1,1,0,57,17,0,0,0
755,0,1,0,1,0,1,1,0,19,10,0,0,0
756,0,1,1,0,0,0,0,1,2,2,13180557629,117683550,150
757,0,1,0,1,1,0,0,1,8,1,1593531455,54949360,0
758,1,0,0,1,0,1,0,1,21,8,1593531455,54949360,150
759,0,1,0,1,1,0,0,1,96,27,14174036096,80079299,454
760,0,1,0,1,1,0,0,1,20,7,0,0,93
761,0,1,0,1,0,1,0,1,16,8,529383932,105876786,411
762,0,1,0,1,0,1,0,1,16,9,1924311002,60134718,359
763,0,1,0,1,1,0,0,1,25,14,14174036096,80079299,0
764,0,1,0,1,0,1,0,1,110,35,0,0,0
765,0,1,1,0,0,1,0,1,7,3,1593531455,54949360,0
766,0,1,0,0,1,0,1,0,0,0,3174157864,62238389,0
767,0,0,1,0,0,0,1,0,2,0,3174157864,62238389,0
768,0,1,1,0,0,1,1,0,0,0,0,0,0
769,0,1,0,0,0,1,0,1,0,0,3174157864,62238389,0
770,0,0,1,0,0,1,0,1,24,12,14250727779,85847757,0
771,0,0,0,1,1,0,0,1,49,32,1593531455,54949360,0
772,0,1,1,0,0,1,1,0,60,19,3174157864,62238389,0
773,0,1,0,1,0,1,0,0,18,8,9417295007,91430048,0
774,0,0,0,1,1,0,0,1,93,45,0,0,0
775,0,1,0,1,1,0,0,1,60,19,0,0,0
776,0,1,0,1,1,0,0,1,60,36,1593531455,54949360,0
777,0,1,1,0,0,1,0,1,19,14,9417295007,91430048,0
778,0,0,0,1,0,1,1,0,71,36,0,0,0
779,0,1,0,1,0,1,0,1,60,36,14250727779,85847757,0
780,0,1,0,1,1,0,1,0,25,10,275408053,39344007,0
781,0,1,1,0,0,1,0,1,0,0,275408053,39344007,0
782,0,1,0,0,1,0,0,1,22,9,0,0,0
783,0,0,0,1,1,0,0,1,71,36,0,0,0
784,0,1,0,1,0,1,0,1,51,28,275408053,39344007,0
785,0,1,0,1,1,0,0,1,19,5,0,0,0
786,0,1,0,1,0,1,1,0,45,28,275408053,39344007,0
787,0,0,0,1,0,1,0,1,33,19,1593531455,54949360,0
788,0,1,0,1,1,0,0,1,11,5,275408053,39344007,0
789,0,1,0,1,1,0,1,0,51,28,14250727779,85847757,0
790,0,1,0,1,0,1,1,0,18,5,1593531455,54949360,0
791,0,1,1,0,0,1,0,1,63,26,14174036096,80079299,270
792,0,1,0,1,0,1,1,0,71,41,14250727779,85847757,0
793,0,1,0,1,0,1,1,0,66,29,275408053,39344007,236
794,0,1,0,1,1,0,0,1,32,7,106593296,106593296,153
795,0,0,0,1,0,1,0,1,0,0,100170152,100170152,74
796,0,1,0,1,1,0,0,1,59,34,4928566616,273809256,0
797,0,1,0,1,0,1,0,1,1,1,14174036096,80079299,74
798,0,1,0,1,0,0,1,0,12,7,4483364687,60586009,62
799,0,1,0,1,1,0,1,0,6,1,4483364687,60586009,0
800,0,1,0,1,1,0,0,1,15,3,4483364687,60586009,0
801,0,1,0,1,1,0,1,0,14,4,4483364687,60586009,0
802,1,0,0,1,1,0,0,1,9,3,4483364687,60586009,0
803,0,1,1,0,1,0,0,1,2,0,9417295007,91430048,0
804,0,1,1,0,0,1,1,0,6,3,9417295007,91430048,0
805,0,1,1,0,0,1,0,0,6,3,9417295007,91430048,0
806,0,0,1,0,0,1,0,1,0,0,9417295007,91430048,0
807,0,1,1,0,0,1,0,1,0,0,9417295007,91430048,0
808,0,1,0,0,0,0,0,0,3,1,9417295007,91430048,0
809,0,1,0,1,1,0,0,0,8,3,9417295007,91430048,0
810,0,1,0,1,1,0,0,0,0,0,9417295007,91430048,0
811,0,1,0,1,1,0,1,0,33,15,0,0,0
812,0,0,1,0,0,1,0,1,8,2,14174036096,80079299,0
813,0,1,0,1,1,0,0,1,3,1,14174036096,80079299,0
814,0,0,0,1,1,0,1,0,0,0,588726176,29436308,0
815,0,1,0,1,1,0,1,0,3,0,0,0,0
816,0,1,0,1,1,0,0,0,8,2,0,0,0
817,0,1,0,1,1,0,0,0,14,5,0,0,0
818,0,1,1,0,0,1,0,1,24,12,275408053,39344007,0
819,0,1,0,1,1,0,0,1,2,1,14174036096,80079299,0
820,0,1,0,1,1,0,0,1,34,9,14174036096,80079299,0
821,0,1,0,1,1,0,1,0,11,7,0,0,0
822,0,1,0,1,1,0,1,0,4,2,3174157864,62238389,0
823,0,0,0,1,1,0,1,0,0,0,3174157864,62238389,0
824,0,0,1,0,0,1,1,0,33,19,15272696394,82111270,0
825,0,1,1,0,0,1,1,0,47,19,15272696394,82111270,0
826,0,1,0,1,0,1,0,1,11,8,392132699,49016587,0
827,0,1,0,1,0,1,0,1,16,9,1924311002,60134718,77
828,0,1,0,1,0,1,0,1,16,9,1924311002,60134718,258
829,0,1,0,1,0,1,0,1,16,9,1924311002,60134718,566
830,0,1,0,1,1,0,0,1,25,14,5320112959,98520610,0
831,0,1,0,1,1,0,0,1,25,14,5320112959,98520610,0
832,0,1,0,1,0,1,0,1,16,9,5320112959,98520610,0
833,0,1,0,1,0,1,1,0,5,3,5320112959,98520610,0
834,0,0,0,1,0,1,1,0,12,3,3174157864,62238389,0
835,0,1,0,1,0,1,1,0,0,0,14174036096,80079299,0
836,0,1,0,1,0,1,1,0,0,0,14174036096,80079299,186
837,0,1,0,1,0,1,0,1,14,5,1593531455,54949360,0
838,0,1,0,1,0,0,0,0,1,1,0,0,0
839,0,0,1,0,0,1,1,0,130,63,0,0,244
840,0,1,0,1,1,0,0,1,96,45,0,0,0
841,0,1,0,1,0,1,1,0,321,131,14174036096,80079299,98
842,0,1,0,1,1,0,0,1,85,47,9417295007,91430048,79
843,0,1,1,0,0,0,0,1,23,9,0,0,0
844,0,1,0,1,1,0,1,0,9,5,0,0,0
845,0,0,0,1,1,0,0,1,25,13,0,0,0
846,0,1,0,1,0,1,1,0,5,3,364733982,60788997,0
847,0,1,0,1,0,1,0,1,331,168,9417295007,91430048,291
848,0,1,0,1,0,1,0,1,4,1,0,0,0
849,0,1,0,1,1,0,0,1,0,0,13180557629,117683550,0
850,0,1,0,1,0,1,0,1,3,0,0,0,0
851,0,0,0,1,1,0,0,1,0,0,0,0,66
852,0,1,0,1,1,0,0,1,2,0,0,0,178
853,0,1,1,0,0,1,0,1,16,6,5320112959,98520610,0
854,0,1,0,1,0,1,0,0,4,1,13180557629,117683550,81
855,0,1,0,1,0,1,0,1,24,8,13180557629,117683550,0
856,0,1,0,0,1,0,1,0,25,12,13180557629,117683550,74
857,0,1,0,1,1,0,0,1,4,1,13180557629,117683550,283
858,0,1,0,1,1,0,0,1,8,2,0,0,0
859,0,1,0,1,0,1,0,1,16,6,5264430500,39286794,102
860,0,1,0,1,0,1,1,0,5,3,14174036096,80079299,0
861,0,1,0,1,0,0,0,0,74,45,15272696394,82111270,0
862,0,1,0,0,0,1,0,1,298,124,0,0,0
863,0,1,0,0,1,0,1,0,54,29,3174157864,62238389,0
864,0,1,1,0,0,1,0,0,4,2,0,0,0
865,0,1,0,1,1,0,1,0,25,14,2558688676,59504387,384
866,0,1,1,0,0,1,0,1,96,45,0,0,0
867,0,1,1,0,0,1,0,1,10,7,0,0,0
868,0,1,1,0,1,0,0,1,11,5,0,0,0
869,0,1,1,0,0,1,0,1,24,8,13180557629,117683550,0
870,0,1,0,1,0,1,0,1,9,5,0,0,104
871,0,1,0,1,0,0,0,0,20,6,13180557629,117683550,0
872,0,1,0,1,0,1,1,0,11,5,0,0,0
873,0,1,0,1,1,0,0,1,9,3,0,0,0
874,0,0,0,1,1,0,0,1,1,1,13180557629,117683550,259
875,0,1,0,1,1,0,1,0,1,1,0,0,0
876,0,1,1,0,0,1,1,0,6,6,0,0,0
877,0,1,1,0,0,1,1,0,39,17,0,0,0
878,0,1,0,1,1,0,0,1,8,2,13180557629,117683550,0
879,0,1,1,0,0,1,1,0,9,3,0,0,0
